@relation doc-subject

@attribute filename numeric
@attribute clusterID numeric
@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
4344,12,0,0,0,0.000003,0,0.169883,0.000053,0,0,0,0.000045,0,0.000005,0.000825,0.829186
3567,12,0.072078,0.292849,0.024985,0.056623,0.000488,0.000003,0.011859,0.000016,0.020601,0.327761,0.038161,0.080456,0.012226,0.010281,0.051613
4287,12,0.005696,0.255833,0.018672,0.012386,0.006857,0.000018,0.007515,0.000003,0.045324,0.53597,0.007514,0.002913,0.000158,0.024448,0.076691
4121,12,0.000288,0.342926,0.009386,0.000007,0.000001,0,0,0.000056,0.000514,0.475082,0.112883,0.015752,0.042932,0.000172,0.000001
4563,13,0,0.008674,0.055013,0,0.055927,0,0.880375,0.000001,0,0,0.000003,0,0,0,0.000006
3743,11,0.000049,0.020321,0.000002,0.000002,0,0.944452,0,0.028647,0,0.000003,0,0,0.006524,0,0
4717,17,0.000007,0,0,0.110052,0.000019,0,0,0,0.889902,0.000016,0.000002,0,0,0,0.000002
4628,14,0,0,0,0.000081,0.984195,0,0,0.010841,0,0.000001,0,0.000718,0.004158,0,0.000006
3576,12,0.143226,0.000006,0.020225,0.382766,0.000104,0.060457,0.004353,0.145038,0,0.000002,0.000176,0.004134,0.017789,0.000002,0.221723
3913,12,0.000879,0.59302,0.009298,0.046014,0.000112,0.090679,0.001275,0.000043,0,0.057359,0.044324,0.000001,0.000028,0.003603,0.153365
3918,12,0.00138,0.114391,0.342529,0.000025,0.024402,0.005677,0.000279,0.000476,0.024773,0.014029,0.193596,0.228322,0.000019,0.031942,0.018161
3745,12,0.003024,0.000001,0.27839,0.064224,0.009534,0,0.02824,0.614771,0.000073,0.000019,0.000051,0.000002,0.000163,0.000031,0.001477
3768,13,0.000934,0.001359,0,0,0.000087,0,0.913268,0,0.000028,0.001069,0.000003,0,0.000071,0.00001,0.083171
4480,14,0.000816,0.000007,0,0.000272,0.65229,0,0.059307,0,0.001155,0.006995,0.000081,0.170938,0.106987,0.000714,0.000438
3559,12,0.015246,0.552648,0.000363,0.00699,0.000001,0.003492,0.109765,0.000001,0.007042,0.000023,0.013812,0.006048,0.176828,0.107739,0.000002
4680,12,0.016845,0.124261,0.726672,0,0.062801,0.000002,0,0,0.000001,0.00015,0.048626,0.002706,0.000176,0.017415,0.000344
4310,12,0.000001,0.249285,0.560496,0.023249,0.031019,0.000001,0,0.023761,0.000057,0.00001,0.075875,0.000061,0.000002,0.036183,0
4763,12,0.000011,0.000051,0.084953,0.000051,0,0,0.164668,0,0.00007,0.697506,0.000636,0.050813,0.000014,0.000008,0.001217
4078,12,0.124039,0.002177,0.000094,0.015174,0.000058,0,0.000002,0.000026,0.171383,0.069341,0.011082,0.000845,0.000085,0,0.605692
3877,12,0,0,0.811837,0,0,0.000391,0,0.000028,0,0,0.000002,0.009731,0,0.178011,0
4755,12,0.000048,0.000345,0.000002,0.919595,0.001683,0,0.003396,0,0.000037,0.000005,0.000051,0.000003,0.069015,0.000226,0.005593
4503,12,0.025401,0.021538,0.000778,0.222817,0.001461,0,0.000112,0.000011,0.066643,0.020451,0.029601,0.084718,0.030759,0.023416,0.472294
4364,12,0.000103,0.00959,0.002352,0.000004,0.00804,0.000016,0.000006,0.000001,0.017426,0.472928,0.064482,0.398716,0.016744,0.000206,0.009386
4189,12,0.000055,0.042217,0,0.000017,0.000223,0.000021,0.003741,0,0.0532,0.874479,0.000683,0.000148,0.024649,0.000224,0.000345
4067,12,0.001906,0.231637,0.047858,0.009498,0.007413,0.000021,0.000024,0.000002,0.000098,0.244391,0.003339,0.000087,0.051866,0.000001,0.401859
3895,14,0,0.000001,0,0,0.999999,0,0,0,0,0,0,0,0,0,0
4340,12,0.000063,0.00915,0.922919,0.031982,0.000002,0.000303,0.009542,0.001004,0.000483,0.000209,0.021319,0.000005,0,0.000019,0.002999
4323,12,0,0,0.964163,0,0,0,0,0.008214,0.000001,0,0,0.000001,0.000001,0.02762,0
4666,14,0.000024,0.000048,0.000035,0.000002,0.925639,0.000039,0.041572,0,0,0.000685,0.000017,0.000004,0.00033,0.000015,0.03159
3627,11,0.000001,0.002793,0,0,0,0.997206,0,0,0,0,0,0,0,0,0
3905,11,0.000002,0.001271,0.028001,0.003293,0,0.934489,0.000022,0.022906,0,0.000001,0.000002,0,0.002787,0.007226,0
4232,17,0.000053,0.000024,0,0,0.239516,0,0,0,0.52365,0.000106,0,0.23665,0,0,0
4588,12,0.007227,0.044842,0.002793,0.000032,0.035746,0.00013,0.036353,0.000001,0.000116,0.031171,0.000004,0.000008,0.000036,0.000003,0.841539
4311,12,0.004201,0.117667,0.000412,0,0.000001,0.000001,0,0.000001,0.00001,0.181391,0.004981,0.000001,0.000002,0.000138,0.691194
4377,17,0.23305,0,0,0.000025,0,0,0,0,0.724541,0.040997,0,0.001379,0.000002,0,0.000008
4474,17,0,0,0,0,0,0,0,0,0.999914,0.000015,0,0,0,0,0.000071
3904,12,0.002861,0.03011,0.063734,0.000012,0.000041,0.009418,0.135467,0.001254,0.000008,0.50652,0.017239,0.161093,0.030418,0.000441,0.041383
3685,14,0.007412,0.000033,0,0.016154,0.889826,0.000001,0.00001,0.061457,0.025062,0.000043,0,0,0,0,0.000002
4261,16,0.096366,0.084333,0.024952,0.014486,0.003378,0,0.008618,0.037446,0.00002,0,0.05694,0.00037,0.000758,0.672245,0.000088
4562,12,0.084922,0.137719,0.580441,0.000081,0.000018,0.056312,0.056065,0.025063,0.000001,0.006687,0.004249,0.017737,0.02864,0.002026,0.000038
4447,12,0.15448,0.235573,0.005787,0.000393,0,0,0.000001,0,0,0.197524,0.017903,0.044047,0.344268,0.000023,0
4020,11,0.000966,0.007719,0,0,0,0.990326,0,0,0,0.000002,0,0.000005,0.00098,0.000001,0
4626,12,0.122498,0.443458,0.000538,0.043637,0.000364,0.000025,0.015705,0.000121,0.010905,0.254673,0.008582,0.00027,0.079361,0.00059,0.019273
4112,16,0.000094,0.000001,0.000147,0,0,0,0,0,0,0.000009,0.000936,0.102084,0.014181,0.882548,0
4773,12,0.000069,0.000542,0,0,0,0,0,0,0.000005,0.999371,0,0,0,0,0.000012
4413,12,0.006581,0.004749,0.007433,0.000004,0,0.000006,0.000001,0.000011,0.055861,0.027708,0.008836,0.870085,0.001088,0.017607,0.000029
3744,11,0.000001,0.000471,0,0,0,0.998755,0.000001,0.000004,0.000768,0,0,0,0,0,0
4092,12,0.282,0.213979,0.000002,0.072259,0.000343,0,0.031233,0.003638,0.009899,0.356125,0.000224,0.00044,0.029776,0.000062,0.00002
4098,14,0.000273,0.002965,0.004161,0.000001,0.841409,0.000808,0.000016,0.034149,0.000001,0.000909,0.07925,0.021027,0.001406,0.013615,0.000009
3845,17,0,0.102203,0,0.000003,0,0,0.00001,0,0.350223,0.25611,0,0.240567,0.000001,0.050882,0
4501,12,0.046462,0.074177,0.000552,0.365497,0.000934,0.006455,0.004883,0.000121,0.107481,0.050812,0.000696,0.000019,0.080215,0.000387,0.261307
4610,12,0.164,0.459827,0,0.025689,0.000076,0.000101,0.000095,0.00003,0.00438,0.11571,0.000242,0.116317,0.00104,0.000448,0.112044
4200,12,0.63666,0.000928,0.001235,0.000036,0.000001,0.000007,0,0.000002,0.000001,0.129848,0.026416,0.000098,0.05375,0.000032,0.150986
4393,17,0.052861,0,0.000001,0.024724,0.000174,0,0.000041,0.000031,0.572694,0.348739,0,0,0.000625,0.000101,0.000009
3617,11,0.012112,0.052988,0.000317,0,0,0.923187,0.000667,0.000002,0,0.007331,0.000018,0,0.003364,0.000007,0.000008
3565,12,0.07434,0.166692,0.422751,0.000987,0,0.000002,0.000001,0,0.035628,0.098744,0.070676,0.063902,0.001446,0.000022,0.064809
4557,12,0.030941,0.018966,0,0.46163,0,0,0.00374,0,0.00096,0.018085,0,0.459086,0.000049,0,0.006543
4188,12,0.001003,0.385577,0.000027,0.040305,0.027432,0.025422,0.000282,0.000006,0.106378,0.390846,0.000164,0.001141,0.003023,0.000002,0.018392
4075,12,0.000044,0.019023,0.601238,0,0.000001,0.087269,0.000001,0.029428,0,0.000008,0.140766,0.016269,0.105148,0.000748,0.000058
4779,12,0.000004,0.100693,0,0.000036,0.000062,0,0,0.000003,0.003277,0.819456,0.000158,0.044379,0.000227,0.031286,0.000419
4162,16,0,0,0,0,0,0,0,0,0.000003,0.000055,0,0,0,0.90936,0.090582
4235,12,0.030596,0.223299,0.000237,0.00867,0.001022,0.000059,0.025598,0.000116,0.0031,0.199633,0.000154,0.00042,0.487129,0.017185,0.002782
3709,12,0.04865,0.140327,0.02677,0,0.000037,0.010504,0.000008,0.00054,0,0.009978,0.011484,0.025683,0.724783,0.000121,0.001116
4123,14,0,0.000431,0,0,0.990102,0.000051,0,0,0,0,0.004961,0,0,0.004376,0.000078
3935,12,0.185991,0.364293,0.000091,0.000031,0.028755,0,0.00003,0.049355,0.14313,0.173832,0.00613,0.027604,0.020075,0,0.000681
4223,12,0.019509,0.11491,0.000007,0.000088,0,0.007328,0.000006,0,0.000011,0.130605,0.008329,0.56497,0.007372,0.146855,0.000011
3886,12,0.000657,0.51276,0.084334,0.000004,0.001441,0.000084,0.000052,0.003722,0.000936,0.006896,0.230656,0.010832,0.00372,0.14383,0.000076
3632,12,0.01722,0.340035,0,0.000047,0.077774,0.000694,0.018482,0.000227,0.000003,0.372853,0.002611,0.059689,0.004096,0.096901,0.009369
3647,12,0.015908,0.118465,0.025182,0.063538,0.008884,0.083892,0.008066,0.551362,0.000002,0.001429,0.032884,0.002632,0.010478,0.048399,0.028878
3572,17,0.000005,0,0,0,0,0,0,0,0.999994,0,0,0,0,0,0
3800,11,0.000498,0.009517,0.000001,0.000293,0.003066,0.735806,0.180572,0,0.000688,0.006125,0.000002,0,0.000024,0.03437,0.029037
3976,12,0.002052,0.330326,0.000049,0,0,0,0,0.000016,0.000002,0.053584,0.001296,0.000519,0.611749,0.000407,0
3816,12,0.000487,0.000053,0.008754,0.000035,0.011536,0,0.000065,0,0,0.850542,0,0.105118,0.023334,0.000073,0.000002
4403,11,0.000175,0,0.008051,0.00003,0.000018,0.869743,0.010744,0.000005,0,0,0.001217,0.012179,0.000003,0.06264,0.035194
3759,13,0.000001,0,0.000555,0.011329,0.000137,0,0.547773,0.029092,0.005085,0.000002,0,0.000041,0.000001,0.000007,0.405979
4388,12,0,0.000012,0.009068,0,0,0.010488,0,0.98043,0,0,0,0,0.000001,0,0
4475,16,0.000007,0.002467,0,0,0.000002,0,0.00001,0.000002,0.002907,0,0.00866,0.000001,0,0.98549,0.000455
4402,12,0.876786,0.10197,0,0,0,0,0,0,0,0.018742,0.000001,0.00241,0.000089,0,0
4016,12,0.001771,0.022551,0.000008,0.480299,0.102385,0.000008,0.026431,0.000012,0.000035,0.000471,0.110744,0.000019,0.000084,0.000008,0.255174
4507,14,0.000848,0.03755,0.041919,0.000006,0.870692,0.000044,0,0.000174,0,0.000006,0.017439,0.000061,0.000099,0.031135,0.000026
4775,12,0.000001,0.424731,0,0,0,0,0,0,0,0.25162,0,0,0.323643,0,0.000004
3696,12,0.001952,0,0.000066,0.000015,0,0.006724,0.434025,0,0,0.000844,0,0.522579,0.033785,0.00001,0
4586,15,0,0,0,0,0.040595,0,0,0,0,0,0.959348,0,0,0.000057,0
4579,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4524,17,0,0,0,0,0,0,0,0,0.594659,0.208481,0,0.19686,0,0,0
4290,11,0.039558,0.145834,0.00585,0.065217,0.000683,0.694486,0.000163,0.022452,0.000134,0.000276,0.00011,0.005089,0.000351,0.000067,0.019732
4157,12,0.000066,0.00043,0.455222,0.000048,0,0.000127,0.000001,0.543434,0,0.000001,0.00056,0.000061,0.00001,0.000003,0.000035
3636,12,0.000112,0.000016,0.304403,0.050364,0.004527,0.003481,0,0.616805,0,0,0.006165,0.000638,0.013023,0.000466,0
3902,12,0.011131,0.465381,0,0.002203,0.025932,0,0.029726,0,0,0.354466,0.000022,0,0.111024,0.000023,0.000091
4631,12,0,0,0.000023,0.997278,0,0,0.000454,0.002244,0,0,0,0,0,0,0
4741,12,0.043303,0.128358,0.000063,0.001635,0.000121,0.000528,0.01089,0.000086,0.000001,0.00964,0.000088,0.000606,0.804593,0.000049,0.00004
4350,12,0.001357,0.006,0.551198,0.000188,0.00015,0.000367,0.072496,0,0,0.000001,0.286304,0.000134,0.031945,0.042369,0.007493
4487,12,0.017945,0.258894,0.000385,0.086435,0.015298,0.034975,0.000049,0.000004,0.000005,0.064227,0.000099,0.000078,0.000002,0.015382,0.506222
4101,16,0.000053,0.01475,0.025074,0.000011,0.000001,0,0.000056,0,0.000078,0.000175,0.069803,0,0.000009,0.889981,0.000009
4190,12,0.037266,0.039371,0.017624,0.000001,0,0.000001,0.000137,0,0,0.098521,0.000127,0.008893,0.796491,0.001348,0.000217
4696,12,0,0,0,0,0,0.000004,0,0.999921,0.000075,0,0,0,0,0,0
4126,12,0.000359,0.52616,0.000001,0.01847,0.003083,0.111914,0.000593,0,0.014164,0.075065,0.028477,0.004598,0.138011,0.000422,0.078682
4535,14,0.000804,0.004468,0,0.000142,0.869298,0.007588,0.027629,0,0.065903,0.023683,0.000006,0,0.000002,0,0.000476
3820,12,0.001257,0.199018,0.723901,0.000013,0.000006,0.032296,0.003857,0.000221,0.000655,0.004032,0.000744,0.000041,0.000002,0.03046,0.003497
4330,11,0,0,0,0,0,0.942899,0.002661,0,0,0,0,0,0,0,0.05444
3739,11,0.00003,0.013025,0.030673,0.200552,0.000024,0.397363,0.000003,0.006735,0.000001,0.036875,0.086136,0.018013,0.002687,0.071102,0.136781
4556,17,0.155549,0.244312,0,0.000001,0.005792,0,0.000003,0.013878,0.530531,0.017651,0.000004,0,0.02887,0.003407,0
4457,12,0.036455,0.016633,0.08354,0.002775,0.000008,0.000019,0.111193,0.000307,0.000105,0.496114,0.000497,0.12031,0.001271,0.020333,0.11044
4774,12,0,0.101589,0.000934,0.001028,0,0.000002,0.000089,0.896304,0,0,0,0.000013,0,0,0.000041
4148,12,0.000522,0.010843,0.000025,0.000006,0.000024,0,0.000082,0.000774,0.000008,0.000005,0.000093,0.001568,0.00123,0.007099,0.977722
4423,12,0.000117,0.000217,0.014147,0.000018,0.000128,0.000242,0.000015,0.060574,0.000027,0.597325,0.100457,0.098711,0.000151,0.119615,0.008256
4471,12,0,0,0,0.000095,0.000064,0.004841,0,0.994868,0,0,0.000002,0,0,0,0.000129
4018,11,0.000115,0.012366,0.00001,0,0.000205,0.848871,0,0.126281,0,0,0,0,0.012152,0.000001,0
3731,13,0.000415,0.107067,0,0.000001,0.048976,0,0.843536,0,0.000003,0,0,0,0,0.000001,0
3952,14,0.000003,0.198831,0,0.003206,0.723253,0.000004,0.000006,0.000001,0.001096,0.003034,0.008434,0.000511,0.000001,0.000002,0.061618
4571,12,0.250649,0.000063,0.000049,0,0,0.00002,0.001156,0,0,0.00009,0.005801,0.031286,0.692552,0.018336,0
4409,12,0.382612,0.047469,0.002406,0.005918,0.038964,0.000003,0.054917,0.000528,0.054093,0.046664,0.001534,0.006695,0.057075,0.02084,0.280282
4357,12,0.007954,0.148439,0.001927,0.025004,0.000006,0.000008,0.003544,0.003276,0.02399,0.320214,0.000067,0.389041,0.051626,0.024256,0.000648
4257,12,0.026323,0.339444,0.016186,0,0,0.000001,0.002937,0.000001,0.006577,0.480342,0.043311,0.011836,0.00457,0.030895,0.037576
3690,15,0,0.001052,0,0,0.160222,0.000096,0,0,0,0.000291,0.793743,0.000002,0,0.044594,0
4686,12,0.003568,0.004704,0,0.000017,0,0,0,0,0,0.024181,0.000001,0.00261,0.964918,0,0
3961,12,0.15966,0.037246,0.002263,0.070803,0.044714,0.000048,0.014703,0.012582,0.006084,0.000616,0.004693,0.015946,0.072468,0.024389,0.533784
3589,12,0.106439,0.172082,0,0.057721,0,0.194675,0.000001,0,0,0.394692,0.000009,0.000003,0,0.000003,0.074375
4299,17,0.014302,0.244596,0.000005,0.030462,0.000196,0.000004,0.000034,0.001326,0.431354,0.10688,0.017196,0.103968,0.00243,0.000687,0.04656
4592,17,0.001493,0.033,0.000001,0,0,0,0.006215,0,0.957626,0.001623,0.000004,0,0.000006,0.000031,0.000001
4216,13,0,0,0,0,0,0.000441,0.999496,0,0,0,0.000004,0.000004,0.000054,0,0
4185,14,0.000654,0.032539,0.231851,0.000004,0.605931,0.006469,0.00031,0.017236,0,0.00021,0.06323,0.000375,0.000151,0.026539,0.014503
4732,12,0.000128,0.33823,0.087165,0.000017,0,0,0,0.008567,0.000023,0.000036,0.250296,0.246287,0.02333,0.04592,0
4761,17,0.001798,0.032332,0,0.021048,0.000043,0.000001,0,0,0.46486,0.000013,0.00333,0.000246,0.001458,0.043088,0.431785
4653,12,0.071648,0.099092,0.000157,0.007612,0.006767,0,0,0.000016,0.003798,0.710024,0.099767,0.000018,0.000827,0.000004,0.00027
4618,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4254,14,0.001066,0.063098,0.000013,0.007313,0.8648,0.000017,0.003202,0.029345,0.015593,0.003581,0.004089,0.001163,0.001211,0.000011,0.005498
4799,12,0.039001,0.060063,0.00034,0.028019,0.005127,0.000428,0.004063,0.001719,0.000002,0.00006,0.053362,0.000105,0.616149,0.000206,0.191358
4378,12,0.182922,0.221051,0,0.000258,0.000008,0.000009,0.001056,0,0.020672,0.056695,0.000001,0.001826,0.486519,0,0.02898
4136,12,0.004509,0.349552,0.000085,0.000033,0.116448,0,0.000005,0.000001,0.02858,0.466453,0.006102,0.00098,0.000558,0.026347,0.000347
3569,12,0.015194,0.443015,0.027193,0.121195,0,0.000835,0.000099,0.000002,0.000122,0.063743,0,0.080018,0.024172,0,0.224412
4704,14,0.032481,0.010281,0.000862,0.034106,0.435047,0.000001,0.000002,0.002669,0.097028,0.008895,0.090211,0.010976,0.094116,0.011965,0.171361
4420,11,0.087464,0.0965,0.007805,0,0,0.803452,0.000015,0.000132,0,0.000199,0.000373,0.000412,0.003647,0,0.000001
4034,12,0.058876,0.254958,0.244442,0.000938,0,0.000077,0.04795,0.000735,0.000088,0.090992,0.003471,0.294114,0.002718,0.000313,0.000329
3652,12,0,0,0,0.99208,0,0.000481,0,0.007439,0,0,0,0,0,0,0
3580,12,0.587781,0.136885,0.002099,0.000551,0.000005,0.000008,0,0.025554,0.000006,0.149214,0.000048,0.072696,0.004795,0.000005,0.020353
4738,12,0.141016,0.008271,0,0.000001,0.000055,0,0,0,0,0.004254,0.000462,0.000005,0.845816,0.000121,0
4253,12,0.000005,0,0.003621,0.201297,0.002068,0.00854,0.085438,0.695397,0.000007,0.000001,0,0,0,0,0.003625
3863,12,0.00041,0.342274,0.225017,0.000009,0.032322,0.002995,0,0.000009,0.000005,0.000056,0.314993,0.011247,0.001704,0.068927,0.000032
3953,17,0.000003,0.000003,0,0,0.000001,0,0.098646,0,0.900861,0.000485,0,0,0,0,0
4540,12,0.170245,0.103448,0.000083,0.70714,0.000004,0,0.000005,0.000134,0.000001,0.00277,0.000164,0.00057,0.015341,0.000017,0.000077
4794,12,0.000355,0.026003,0.776878,0.000069,0,0.000746,0.000001,0.000003,0,0.000355,0.074872,0.00093,0.119624,0.000163,0
4606,17,0.005046,0.080372,0.006718,0.000789,0.139454,0.000007,0.000003,0.034193,0.600694,0.046605,0.037467,0.015256,0.002337,0.024932,0.006125
3791,12,0.051158,0.321867,0.014395,0.000031,0.000027,0.00002,0.000007,0.000014,0.000004,0.557401,0.002993,0.038567,0.01136,0.002123,0.000033
4771,12,0.01723,0.630501,0.000005,0.000002,0.000029,0.046581,0.000001,0,0,0,0.001612,0.000002,0.007276,0,0.296761
4293,12,0.000093,0.001758,0.018016,0.000058,0.000005,0,0,0.017946,0.00016,0.000137,0.122291,0.201357,0.000002,0.104991,0.533185
4769,16,0,0,0,0,0,0,0.314851,0,0,0,0.000003,0,0,0.685141,0.000005
3703,12,0.001972,0.096127,0.000025,0.513478,0.001073,0.02894,0.126605,0.000145,0.000036,0.011869,0.022793,0.000008,0.10816,0.000347,0.088421
4568,12,0,0,0,0,0,0,0,0,0.000288,0,0,0.999024,0,0.000688,0
4285,15,0.000011,0.073952,0.000008,0.000003,0.17324,0.000104,0.000004,0,0.000487,0.000195,0.734731,0.000005,0.00014,0.01131,0.005809
4439,12,0.000301,0.187097,0.210503,0.00042,0.01995,0.000034,0.000854,0.001298,0.050012,0.476232,0.000002,0.0011,0,0.052169,0.000026
3760,12,0.372198,0.13833,0.000017,0.000014,0,0.000002,0.000003,0.000001,0,0.092765,0.00018,0.000985,0.38189,0.013563,0.000051
4699,16,0.000002,0.005136,0.036989,0.000041,0.005363,0,0,0.000002,0,0.000013,0.188576,0.002952,0.000072,0.760855,0
3854,12,0.00757,0.083764,0.001062,0.000161,0,0.067908,0.033992,0.000339,0.187229,0.613083,0.000782,0.001114,0.002666,0,0.000331
4726,13,0.000007,0.000048,0,0.000006,0,0,0.985288,0,0,0.000009,0,0.000001,0.014612,0.000028,0
4748,12,0.000001,0,0.020662,0.000001,0,0,0,0.979242,0,0,0.000001,0.000093,0,0,0.000001
3839,12,0.002846,0.001469,0.469206,0.008069,0.000114,0.000002,0,0.371461,0,0.000053,0.132508,0.000065,0.008819,0.005386,0
4006,12,0.418224,0.083318,0.00184,0.010332,0,0.003231,0.002684,0.00445,0.000002,0.167958,0.00151,0.000452,0.018529,0.034286,0.253183
3638,12,0.000283,0,0.000001,0.018939,0.004883,0.000002,0.000046,0,0.002817,0.02459,0.000001,0.86156,0.081498,0.002738,0.002643
4541,15,0.000017,0.000051,0.033225,0.056188,0.000759,0.007587,0.000377,0.076279,0,0.000253,0.604291,0.007703,0.209901,0.000005,0.003363
4797,12,0,0.000094,0.000174,0,0,0,0,0.86559,0.134142,0,0,0,0,0,0
3676,12,0.000016,0.473074,0.206531,0.000005,0.020584,0.002635,0.037209,0.000627,0,0.024566,0.02363,0.072602,0.0059,0.000127,0.132493
4456,12,0.000551,0.302673,0.000887,0.000547,0.001568,0,0.000335,0.002358,0.000547,0.112488,0.018988,0.000002,0.118187,0.000069,0.440801
4009,13,0.091231,0,0,0.013798,0,0,0.706004,0,0,0.072396,0,0.07447,0.031614,0,0.010487
3642,12,0.336895,0.158276,0.02434,0.031194,0.014993,0.015435,0.04782,0.018865,0.028567,0.066856,0.000772,0.001689,0.221334,0.000728,0.032235
4099,12,0.000084,0.00177,0.733347,0.050111,0.022249,0.011709,0.046644,0.06008,0,0.000007,0.029002,0.012233,0.001177,0.024356,0.007231
3878,12,0.034765,0.217152,0.602158,0,0.000001,0.000082,0.001101,0,0.000002,0.041653,0.034482,0,0.003269,0.063575,0.00176
3689,12,0.452553,0.203289,0.000008,0,0,0.000003,0.083474,0,0.000002,0.041445,0.000001,0.000195,0.219025,0,0.000005
3893,12,0.093499,0.208153,0.00001,0.002615,0.019428,0.000365,0,0.011824,0.000171,0.000751,0.00697,0.000002,0.655758,0.000446,0.000007
4087,12,0.001751,0.008665,0.730562,0.000195,0,0.000055,0.000008,0.173896,0,0.000523,0.002423,0.000075,0.081839,0.000007,0
4425,12,0.050494,0.143136,0.000456,0.000047,0.00013,0,0.000437,0.012189,0.005556,0.003785,0.004119,0.774944,0.003821,0.00082,0.000067
3838,14,0.017467,0.141818,0.157071,0.007849,0.342291,0.054214,0.000465,0.000294,0,0.001071,0.042436,0.008929,0.114702,0.005088,0.106305
4477,12,0.000076,0.18308,0.000505,0.000133,0.000158,0,0.153992,0.00002,0.000197,0.117396,0.000127,0.000002,0.000001,0,0.544312
4718,12,0,0,0.155718,0,0,0,0,0.83912,0.000052,0,0,0.005104,0,0.000006,0
3883,12,0.00026,0.377391,0.000004,0.000296,0.074906,0,0,0.000002,0.099238,0.000103,0.000007,0.44391,0.000481,0.003401,0
4485,12,0.000003,0.000009,0.427188,0.000257,0.083501,0,0.000007,0.14913,0,0.000064,0.056432,0.050756,0.000002,0.232647,0.000005
4272,12,0.004346,0.026474,0.000001,0.000294,0.000006,0.073316,0,0.84487,0,0.050686,0.000003,0,0.000004,0,0
4051,16,0,0,0,0,0.000092,0,0,0,0.000003,0,0.000006,0.090672,0,0.909227,0
4149,12,0.002496,0.749227,0,0.000007,0,0.003314,0.023941,0,0.016553,0.204242,0,0.000008,0.000007,0.000011,0.000194
4225,14,0.000342,0.003918,0.00001,0.000011,0.439179,0,0.000001,0.000094,0.000001,0.009326,0.396294,0.000011,0.000038,0.006104,0.144671
4482,17,0.000105,0,0,0.000002,0,0.000001,0,0,0.492147,0.000044,0,0.49892,0,0,0.008781
3919,16,0.000469,0.06382,0.013116,0.000001,0.0048,0,0.050549,0,0.000022,0.000425,0.29632,0.000119,0.00002,0.569842,0.000496
4345,12,0.025282,0.01558,0.020981,0.076894,0.047712,0.142947,0.000656,0.000193,0.003258,0.199049,0.00075,0.011516,0.004625,0.000013,0.450542
4615,15,0,0.000001,0,0,0,0,0,0,0,0,0.984048,0.000026,0.015925,0,0
4324,12,0.007286,0.001045,0.076594,0.429592,0.066434,0.005897,0.050112,0.030796,0.000022,0.000021,0.010371,0.032553,0.037553,0.100182,0.151542
4392,12,0.008363,0.014677,0.085566,0.002284,0.015953,0.005428,0.000013,0.007006,0,0.000011,0.024424,0.000033,0.832179,0.003848,0.000215
4553,12,0.050389,0.014076,0.000858,0.034576,0.020326,0.02498,0.023692,0.00462,0.001003,0.118944,0.018449,0.00494,0.571519,0.024392,0.087236
3622,12,0.120244,0.142749,0,0.000144,0.000003,0,0.000001,0,0.000002,0.597844,0.072846,0.057974,0.000744,0,0.007447
3714,17,0,0,0,0,0,0,0,0,0.800493,0,0,0.199507,0,0,0
4521,15,0.003849,0.000017,0.018981,0,0.070366,0.067863,0.000003,0.000013,0,0.000001,0.493799,0.000599,0.001928,0.342465,0.000116
4594,12,0.094966,0.020467,0,0,0,0,0,0,0,0.423219,0.001484,0.44409,0.015773,0,0
4406,12,0.004162,0.012921,0,0.537549,0.003428,0.022629,0.000033,0.000024,0.008193,0.005454,0.013162,0,0.060514,0.154192,0.177741
4633,12,0.001355,0.000619,0,0,0.000019,0,0,0,0.004057,0.131141,0,0.811661,0.051087,0,0.00006
4609,12,0.000161,0.00168,0,0.000022,0,0.000017,0.000326,0,0,0.988784,0.000001,0.000047,0.008964,0,0
3751,12,0.004064,0.070877,0,0.623056,0.000126,0,0.00005,0.000001,0.035966,0.265105,0.000001,0.000031,0.000028,0.000001,0.000694
3664,13,0.003358,0.000001,0,0.000417,0,0,0.762636,0,0,0.008606,0,0.004981,0.008027,0,0.211973
4459,12,0,0,0.000109,0,0,0.061649,0.000001,0,0,0,0.00001,0.001404,0,0.000151,0.936675
4206,12,0.063339,0.000536,0.000006,0.000002,0.065763,0,0.000001,0.000004,0.009705,0.229164,0.0017,0.6021,0.02702,0.000511,0.000149
3977,12,0.000001,0.187796,0.000004,0.046569,0.000023,0.017853,0.001305,0.017585,0.088738,0.00201,0.085355,0,0.373017,0.125825,0.053919
4012,17,0.000008,0.07292,0,0,0.000004,0,0.000002,0,0.926548,0.000028,0.000015,0.000286,0.000107,0.00006,0.00002
4527,12,0,0,0,0,0.010957,0.049764,0,0.939279,0,0,0,0,0,0,0
3915,12,0.085691,0.066854,0.00236,0.000843,0.02092,0.000008,0.002137,0.000216,0.01607,0.155829,0.114546,0.309126,0.156933,0.018822,0.049644
