@relation doc-subject

@attribute filename numeric
@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
3780,0.079596,0.06615,0.044267,0.068807,0.051871,0.082035,0.060178,0.048473,0.091163,0.067177,0.035878,0.115798,0.065681,0.0335,0.089425
4178,0.089087,0.092207,0.108317,0.060608,0.002471,0.149132,0.105631,0.132026,0.010806,0.091814,0.034634,0.006141,0.021236,0.027645,0.068246
3969,0.074874,0.042029,0.113086,0.033146,0.003818,0.05454,0.042948,0.114933,0.032498,0.043565,0.146945,0.115776,0.009196,0.090266,0.082381
4341,0.012467,0.096355,0.014289,0.016057,0.102794,0.122853,0.061568,0.082211,0.100209,0.040361,0.004317,0.037823,0.106737,0.112799,0.089157
4719,0.01418,0.113235,0.10721,0.064348,0.130534,0.073084,0.008329,0.038809,0.115429,0.091581,0.051695,0.042653,0.012088,0.048793,0.088031
4691,0.144635,0.086989,0.010899,0.003468,0.043375,0.052465,0.126334,0.099099,0.03435,0.063289,0.084371,0.050887,0.075102,0.093819,0.030916
4134,0.045271,0.098954,0.038534,0.101796,0.035879,0.025465,0.082681,0.06757,0.008298,0.043221,0.110275,0.103255,0.039081,0.116955,0.082765
4275,0.10542,0.086715,0.042203,0.063722,0.086829,0.046241,0.11208,0.084506,0.02659,0.026703,0.079339,0.011915,0.135345,0.054353,0.03804
4484,0.069518,0.088711,0.082111,0.07218,0.093784,0.103592,0.045195,0.059086,0.076398,0.02747,0.048597,0.102494,0.008412,0.09286,0.029591
3761,0.145583,0.030839,0.00131,0.089429,0.026267,0.068041,0.139583,0.024587,0.015835,0.072743,0.088521,0.103239,0.064363,0.004374,0.125288
3959,0.014222,0.165266,0.039345,0.056837,0.110726,0.091581,0.01535,0.022098,0.090973,0.025596,0.162877,0.010204,0.015971,0.138377,0.040577
4613,0.1242,0.038633,0.00117,0.057882,0.005768,0.021968,0.083752,0.037479,0.082786,0.101848,0.097436,0.102501,0.128882,0.06789,0.047804
3587,0.03836,0.13061,0.084365,0.023364,0.007339,0.061174,0.019043,0.037259,0.058224,0.05601,0.085333,0.053811,0.097077,0.118224,0.129806
3697,0.040182,0.124909,0.097585,0.006332,0.134307,0.066847,0.097086,0.001637,0.020376,0.108548,0.028734,0.082459,0.032307,0.059478,0.099214
3951,0.028577,0.118236,0.060148,0.113462,0.091239,0.11104,0.061145,0.007699,0.026028,0.114786,0.07636,0.124541,0.013302,0.004231,0.049207
3651,0.123603,0.046459,0.122022,0.006645,0.019826,0.07466,0.069106,0.123845,0.043816,0.019116,0.057198,0.056803,0.020551,0.089851,0.126497
4723,0.039406,0.045549,0.029668,0.033873,0.124048,0.085712,0.109156,0.081682,0.129924,0.076218,0.015271,0.081156,0.098474,0.034154,0.015711
4491,0.088687,0.127279,0.073906,0.019251,0.025019,0.003083,0.006352,0.07254,0.060313,0.072492,0.085548,0.06098,0.096207,0.120591,0.087752
4073,0.086336,0.000008,0.065188,0.074213,0.083469,0.08695,0.034553,0.045643,0.045628,0.018873,0.093741,0.133974,0.104107,0.013048,0.11427
4625,0.049797,0.044629,0.076605,0.151396,0.076564,0.082189,0.010756,0.064577,0.026606,0.120514,0.024148,0.116965,0.017149,0.09374,0.044362
4056,0.109753,0.023341,0.075584,0.095727,0.093812,0.04593,0.003579,0.011473,0.027283,0.138367,0.067646,0.102817,0.045657,0.019721,0.13931
3624,0.030976,0.004949,0.033331,0.13977,0.049049,0.146869,0.125752,0.081766,0.072577,0.024752,0.064771,0.035748,0.035993,0.080093,0.073604
3749,0.068626,0.012964,0.075902,0.074179,0.115157,0.095394,0.071465,0.099671,0.038816,0.079291,0.030289,0.07023,0.092176,0.027201,0.04864
4258,0.067747,0.133798,0.009641,0.033289,0.12355,0.020639,0.076231,0.000433,0.119764,0.075136,0.086716,0.038672,0.034419,0.142814,0.03715
4091,0.109843,0.037412,0.035187,0.014948,0.014926,0.021612,0.052214,0.108639,0.134954,0.047366,0.080255,0.095861,0.014201,0.113934,0.118648
3722,0.074375,0.009068,0.109407,0.085718,0.052091,0.036369,0.086002,0.103478,0.133581,0.001324,0.077701,0.03599,0.066365,0.05045,0.078081
3970,0.121228,0.046694,0.063971,0.041358,0.076014,0.055508,0.009009,0.076285,0.065934,0.048957,0.051334,0.085816,0.090996,0.113342,0.053554
3616,0.052204,0.117337,0.088574,0.065189,0.058632,0.009747,0.092787,0.096196,0.050352,0.088587,0.031094,0.039051,0.053947,0.066567,0.089737
4166,0.038928,0.012464,0.029088,0.051817,0.052628,0.170522,0.061201,0.03616,0.094316,0.096663,0.135779,0.023161,0.103327,0.061437,0.032509
3781,0.020939,0.107082,0.069689,0.063091,0.087242,0.104828,0.098269,0.078797,0.071744,0.012091,0.067476,0.063142,0.007929,0.051722,0.095959
4130,0.03891,0.069895,0.095801,0.116795,0.099257,0.039679,0.084976,0.012963,0.123554,0.061694,0.040525,0.078149,0.041775,0.053858,0.042167
3817,0.123886,0.133673,0.003402,0.135608,0.005686,0.084571,0.04364,0.058607,0.067152,0.06989,0.00185,0.128848,0.014537,0.032941,0.095711
4201,0.120611,0.021311,0.035444,0.069356,0.10465,0.051486,0.096325,0.103878,0.019989,0.020323,0.110351,0.128783,0.06432,0.047221,0.005949
4461,0.059475,0.104226,0.120957,0.11284,0.088605,0.058246,0.042854,0.032445,0.064962,0.067138,0.118512,0.016937,0.010027,0.06809,0.034686
4515,0.101034,0.050193,0.078814,0.096404,0.046661,0.003363,0.114458,0.066279,0.088902,0.017177,0.00277,0.042067,0.00452,0.138378,0.148982
4514,0.092226,0.098542,0.072483,0.032842,0.010117,0.069477,0.076294,0.034935,0.099484,0.025699,0.078774,0.096488,0.00886,0.13249,0.071289
4336,0.009129,0.088592,0.131458,0.114572,0.030961,0.022541,0.095202,0.011576,0.083756,0.097803,0.030401,0.01889,0.109482,0.098696,0.056942
4389,0.081864,0.101605,0.081661,0.034466,0.020433,0.101588,0.073812,0.027526,0.015425,0.045914,0.123316,0.042859,0.065874,0.075083,0.108573
3601,0.039956,0.051835,0.059421,0.078123,0.094203,0.085612,0.033492,0.078842,0.030665,0.075257,0.044139,0.090127,0.07658,0.094856,0.066893
3710,0.007026,0.092835,0.067604,0.001931,0.063153,0.081447,0.079018,0.071637,0.073195,0.101504,0.098485,0.023929,0.045865,0.084894,0.107479
3972,0.093188,0.093911,0.065774,0.074052,0.109365,0.064493,0.121912,0.061009,0.049263,0.009493,0.040198,0.090924,0.001825,0.051359,0.073235
4673,0.022599,0.108468,0.128046,0.062205,0.008589,0.115609,0.061413,0.006085,0.071247,0.06167,0.097557,0.000687,0.077399,0.102966,0.075459
3724,0.036296,0.084891,0.034704,0.050674,0.123293,0.03949,0.029876,0.070805,0.079489,0.111633,0.097648,0.065114,0.008564,0.094944,0.072578
4023,0.009643,0.000474,0.09691,0.112464,0.031512,0.116037,0.036785,0.094413,0.13258,0.132645,0.053588,0.039506,0.080062,0.052286,0.011093
4760,0.082355,0.009677,0.134369,0.089139,0.005934,0.087581,0.078259,0.098049,0.020693,0.078579,0.012932,0.051452,0.083354,0.059846,0.10778
3634,0.043845,0.075554,0.052385,0.012054,0.041458,0.138762,0.067993,0.044218,0.014875,0.021434,0.105311,0.014587,0.090545,0.150695,0.126286
3783,0.065077,0.010726,0.026765,0.025005,0.064579,0.10999,0.047606,0.114296,0.025408,0.087066,0.031996,0.093546,0.071502,0.117098,0.10934
3742,0.045694,0.035499,0.060417,0.036878,0.027919,0.005794,0.044032,0.128849,0.115002,0.173717,0.135018,0.020059,0.012863,0.016911,0.141349
3674,0.125514,0.028869,0.065862,0.042118,0.061652,0.081035,0.039623,0.025167,0.114236,0.00992,0.065045,0.086364,0.134045,0.000426,0.120124
4245,0.080078,0.0263,0.040123,0.122294,0.053461,0.081262,0.023257,0.024765,0.094264,0.066169,0.09611,0.090404,0.066476,0.062684,0.072352
4125,0.08711,0.077241,0.129862,0.063451,0.041682,0.073708,0.092418,0.021221,0.077284,0.087119,0.056785,0.07608,0.023724,0.089148,0.003169
3793,0.054904,0.072363,0.070602,0.111517,0.105762,0.016722,0.06022,0.081085,0.045132,0.084474,0.066144,0.065855,0.058788,0.102194,0.004237
3706,0.011964,0.051944,0.119254,0.071109,0.02596,0.108188,0.114173,0.002603,0.090942,0.014093,0.096947,0.123425,0.08348,0.080415,0.005502
3937,0.083122,0.070529,0.096549,0.113389,0.002653,0.036623,0.088169,0.038974,0.098564,0.09753,0.021193,0.013084,0.013041,0.109777,0.116804
4169,0.090088,0.010026,0.105981,0.103488,0.110775,0.035725,0.027325,0.101659,0.029193,0.016409,0.131901,0.010407,0.073861,0.042794,0.110369
4174,0.06956,0.100637,0.116043,0.076445,0.010795,0.102758,0.02058,0.002923,0.013381,0.092587,0.089574,0.095028,0.092367,0.013139,0.104183
4544,0.016492,0.107044,0.124797,0.086432,0.075667,0.058055,0.077832,0.080588,0.02011,0.038096,0.060416,0.10059,0.026027,0.016283,0.111573
4052,0.055609,0.081999,0.055709,0.024049,0.096125,0.057491,0.061132,0.054853,0.081881,0.094165,0.069963,0.028573,0.088343,0.053002,0.097106
3564,0.002421,0.041976,0.091294,0.088899,0.085222,0.079916,0.03926,0.105963,0.076458,0.072734,0.067728,0.08405,0.07508,0.07808,0.010921
4800,0.005561,0.032616,0.06019,0.096166,0.151727,0.095724,0.129494,0.059044,0.029036,0.048529,0.135251,0.051662,0.039866,0.042831,0.022302
3979,0.054487,0.0041,0.051879,0.076473,0.122399,0.011665,0.109402,0.013276,0.083079,0.115765,0.127268,0.10443,0.041153,0.056478,0.028145
4221,0.091551,0.0276,0.074528,0.127003,0.052725,0.030727,0.00221,0.070444,0.054527,0.104417,0.123729,0.017042,0.069413,0.12205,0.032035
3796,0.007268,0.024559,0.140152,0.11695,0.072511,0.026331,0.095829,0.035992,0.058482,0.151602,0.099127,0.070271,0.059713,0.04089,0.000323
4499,0.079175,0.059101,0.010344,0.017016,0.082002,0.115079,0.029843,0.005174,0.105398,0.096075,0.097837,0.070429,0.026411,0.11012,0.095994
4319,0.009037,0.092424,0.007047,0.03478,0.012808,0.08473,0.092273,0.076749,0.070086,0.09925,0.092311,0.058653,0.069185,0.103762,0.096905
3614,0.001751,0.089023,0.084961,0.053876,0.051346,0.103204,0.014943,0.113981,0.098043,0.035584,0.086686,0.078236,0.075826,0.061861,0.050678
3704,0.026619,0.125764,0.09433,0.129458,0.018589,0.155194,0.095789,0.114436,0.03661,0.085792,0.002285,0.036603,0.012285,0.065044,0.001202
4119,0.029379,0.071211,0.041613,0.047434,0.072161,0.112842,0.098451,0.068783,0.038517,0.060201,0.100074,0.04481,0.074463,0.034901,0.10516
4297,0.065775,0.031438,0.128094,0.01898,0.144861,0.04783,0.006397,0.102853,0.115409,0.093591,0.050173,0.038841,0.072706,0.024537,0.058516
4651,0.017668,0.085395,0.133042,0.062501,0.104531,0.025151,0.038955,0.103651,0.000593,0.111993,0.07518,0.037457,0.08117,0.016328,0.106383
4332,0.02963,0.072656,0.067953,0.10398,0.123988,0.124807,0.071563,0.01931,0.106842,0.090308,0.027818,0.025363,0.094366,0.016049,0.025367
4536,0.080456,0.019155,0.036049,0.07279,0.021582,0.023924,0.10711,0.096147,0.00097,0.014767,0.088,0.090031,0.180325,0.160188,0.008506
3675,0.113402,0.114935,0.064834,0.119872,0.018683,0.051114,0.052771,0.012186,0.054755,0.026956,0.091003,0.102831,0.05001,0.042154,0.084493
4019,0.115007,0.010303,0.065397,0.048903,0.078971,0.021297,0.030186,0.125966,0.045393,0.077665,0.115114,0.094696,0.036632,0.039378,0.095094
3997,0.09386,0.017682,0.071646,0.081598,0.008368,0.034333,0.107328,0.143251,0.012795,0.070514,0.096502,0.015772,0.00274,0.128264,0.115348
4511,0.017903,0.089931,0.088593,0.041098,0.093411,0.032315,0.044875,0.085948,0.031902,0.085348,0.122138,0.075191,0.088692,0.010407,0.092248
3870,0.100397,0.089312,0.104111,0.044025,0.026251,0.097948,0.0758,0.053661,0.043141,0.078435,0.085272,0.088628,0.043844,0.045334,0.023841
4454,0.055119,0.035571,0.099024,0.022557,0.135779,0.101055,0.075774,0.041452,0.080154,0.068769,0.025515,0.02355,0.118515,0.037223,0.079944
4573,0.105564,0.036785,0.120267,0.098289,0.044052,0.107441,0.032048,0.041045,0.019078,0.040833,0.069431,0.111255,0.004702,0.097041,0.072168
4331,0.141033,0.076529,0.055777,0.025409,0.012939,0.09742,0.008218,0.102974,0.075138,0.039612,0.158281,0.0588,0.05301,0.073435,0.021425
3964,0.005513,0.028351,0.010413,0.132456,0.060559,0.1501,0.143004,0.040992,0.082344,0.05891,0.008699,0.03186,0.10679,0.059647,0.080363
3866,0.153518,0.007237,0.011055,0.056909,0.077218,0.035906,0.059826,0.065714,0.022531,0.065458,0.112879,0.099418,0.064148,0.082781,0.085403
4537,0.042593,0.116271,0.051836,0.023599,0.028182,0.03577,0.098384,0.105076,0.09168,0.087179,0.036436,0.026381,0.077393,0.057646,0.121575
3999,0.046521,0.079086,0.011906,0.098413,0.053205,0.050805,0.025415,0.037474,0.102418,0.058596,0.075915,0.085988,0.116747,0.044473,0.113035
3769,0.104883,0.000356,0.122026,0.093593,0.113111,0.009478,0.069121,0.110854,0.041281,0.025501,0.019982,0.003427,0.057191,0.112466,0.116729
4376,0.067137,0.034516,0.084755,0.031264,0.023015,0.075636,0.089163,0.057603,0.034877,0.065043,0.087269,0.056903,0.099121,0.10315,0.09055
4512,0.106613,0.031128,0.025133,0.121423,0.018462,0.010762,0.02898,0.120875,0.113781,0.056056,0.022513,0.02867,0.061439,0.120956,0.13321
4381,0.124466,0.123693,0.103024,0.077898,0.076895,0.070323,0.0414,0.113507,0.002039,0.013536,0.013192,0.073612,0.100044,0.003788,0.062583
3680,0.127481,0.11484,0.041422,0.021351,0.040871,0.046471,0.053954,0.12915,0.002664,0.108715,0.124321,0.076756,0.004834,0.023805,0.083365
3872,0.062899,0.131731,0.053083,0.01894,0.008328,0.126188,0.030172,0.137137,0.028469,0.024129,0.05781,0.007447,0.133538,0.129549,0.05058
4015,0.141961,0.029842,0.058673,0.121725,0.102987,0.015553,0.035048,0.04301,0.023714,0.085499,0.157786,0.040144,0.019273,0.079096,0.045688
3719,0.0967,0.077206,0.110635,0.107717,0.028192,0.032482,0.044577,0.020267,0.040052,0.070846,0.032106,0.129893,0.087946,0.053048,0.068334
4231,0.086395,0.07839,0.120974,0.061021,0.00478,0.014047,0.101605,0.04514,0.091604,0.089024,0.08987,0.017178,0.058188,0.035317,0.106466
4678,0.06903,0.081835,0.106244,0.047664,0.017657,0.102406,0.097168,0.007548,0.018785,0.132713,0.067165,0.104074,0.066914,0.046728,0.034069
4449,0.094145,0.092499,0.064497,0.035646,0.047387,0.050584,0.062446,0.131122,0.029324,0.092521,0.031182,0.089928,0.099474,0.052564,0.026682
3663,0.077746,0.085186,0.109388,0.068833,0.102341,0.005357,0.046912,0.01581,0.036296,0.064621,0.103515,0.053159,0.053496,0.089368,0.087971
3873,0.092317,0.103131,0.007167,0.09208,0.107398,0.019873,0.109595,0.06622,0.046859,0.089029,0.079375,0.031209,0.037433,0.094416,0.023898
4740,0.13116,0.01131,0.033108,0.067493,0.050965,0.013087,0.013365,0.098232,0.045986,0.045721,0.086797,0.097115,0.077139,0.12676,0.10176
4398,0.130859,0.007798,0.074234,0.071742,0.092873,0.079271,0.115272,0.004603,0.004131,0.119667,0.085005,0.010245,0.066481,0.030908,0.106912
4203,0.145842,0.066143,0.094968,0.041282,0.06967,0.118484,0.021057,0.01172,0.072691,0.047492,0.056082,0.018157,0.056856,0.039541,0.140014
4175,0.089016,0.059364,0.117996,0.032217,0.002907,0.077943,0.114321,0.056261,0.055857,0.085021,0.060296,0.105656,0.042508,0.095804,0.004833
4307,0.021154,0.029759,0.050085,0.054044,0.097986,0.071341,0.095571,0.106356,0.055804,0.168594,0.003806,0.08012,0.131154,0.01256,0.021667
4608,0.048715,0.143381,0.123426,0.101206,0.059039,0.043556,0.139471,0.032792,0.040726,0.021851,0.013657,0.069927,0.000752,0.032109,0.129391
4349,0.007744,0.038586,0.132803,0.067182,0.014951,0.069238,0.07112,0.126363,0.082962,0.123839,0.092531,0.053839,0.027258,0.032358,0.059225
4037,0.057767,0.117392,0.054779,0.060204,0.050951,0.109493,0.09665,0.116701,0.114193,0.03707,0.005839,0.020382,0.056888,0.033682,0.06801
4295,0.098804,0.036706,0.114017,0.017843,0.11106,0.085164,0.105648,0.088797,0.023635,0.054291,0.027968,0.124804,0.01622,0.073996,0.021047
4433,0.094295,0.082302,0.071868,0.102429,0.017719,0.048561,0.029518,0.085999,0.005328,0.068954,0.03144,0.105826,0.127747,0.099864,0.028151
3686,0.073774,0.059196,0.066006,0.122166,0.007762,0.049111,0.12998,0.064841,0.13367,0.03969,0.003125,0.011704,0.108108,0.087782,0.043084
4137,0.014617,0.097112,0.106636,0.087189,0.07948,0.031409,0.013886,0.156941,0.043084,0.084581,0.090512,0.026296,0.12921,0.002441,0.036606
4342,0.001677,0.027229,0.018919,0.034073,0.167776,0.15638,0.08559,0.066338,0.051589,0.02715,0.041811,0.172497,0.04983,0.031538,0.067603
4460,0.005821,0.060984,0.004087,0.113983,0.022501,0.112024,0.119794,0.034065,0.100048,0.081842,0.060676,0.122336,0.065943,0.035433,0.060465
4415,0.058923,0.016809,0.102149,0.057053,0.095891,0.046303,0.02375,0.104576,0.031278,0.057702,0.077786,0.095461,0.096396,0.108591,0.027334
4472,0.111145,0.085091,0.130058,0.076959,0.066369,0.004431,0.082797,0.04237,0.129305,0.048458,0.03001,0.002246,0.065616,0.05641,0.068736
4351,0.040697,0.165025,0.000991,0.141015,0.104178,0.050288,0.087212,0.031316,0.012509,0.011631,0.023264,0.111956,0.106496,0.078609,0.034813
4764,0.076601,0.085261,0.015726,0.001607,0.104244,0.063727,0.062333,0.035382,0.096541,0.024619,0.104048,0.137167,0.053217,0.069369,0.070159
4700,0.035347,0.052872,0.039348,0.100653,0.137081,0.13961,0.083807,0.003862,0.084923,0.031533,0.05012,0.063561,0.004967,0.084323,0.087992
4296,0.146765,0.113373,0.168274,0.068752,0.03879,0.024157,0.090233,0.031779,0.141685,0.025691,0.01238,0.039445,0.000782,0.012587,0.085309
4069,0.036638,0.110899,0.12161,0.048207,0.158274,0.141363,0.039916,0.042253,0.025153,0.109716,0.045628,0.016744,0.026281,0.011269,0.066049
4624,0.089173,0.087166,0.07475,0.079732,0.096506,0.094144,0.080999,0.022679,0.027017,0.055072,0.088657,0.013129,0.035506,0.035473,0.119997
3678,0.170953,0.027878,0.129972,0.031965,0.003717,0.044396,0.030358,0.104516,0.039187,0.005829,0.078021,0.102815,0.073702,0.06229,0.094402
4065,0.030196,0.025209,0.063583,0.06372,0.128609,0.021903,0.071106,0.077287,0.021973,0.052926,0.109242,0.056448,0.116859,0.073827,0.087112
4399,0.036139,0.030241,0.039098,0.136691,0.049614,0.074964,0.037896,0.122887,0.018687,0.057889,0.079162,0.10043,0.028131,0.088974,0.099198
4242,0.068851,0.089136,0.034264,0.008682,0.071904,0.094849,0.094316,0.01917,0.047474,0.060299,0.094368,0.066007,0.066784,0.107507,0.076388
3757,0.068482,0.080551,0.127492,0.047848,0.11714,0.102878,0.038228,0.117699,0.031573,0.073631,0.058647,0.051316,0.014934,0.021232,0.048348
3575,0.021627,0.041565,0.044686,0.149104,0.035554,0.069178,0.091106,0.076385,0.031214,0.067985,0.110927,0.121239,0.086976,0.048754,0.0037
4513,0.01222,0.015731,0.117171,0.094234,0.108814,0.036416,0.000125,0.022236,0.124627,0.127179,0.116824,0.075639,0.037714,0.084373,0.026697
4277,0.091486,0.05143,0.093348,0.081095,0.091648,0.080373,0.063413,0.012663,0.035931,0.078366,0.032927,0.101074,0.05735,0.059214,0.069682
4055,0.098992,0.039757,0.113625,0.082291,0.080473,0.0662,0.020675,0.010659,0.090289,0.086193,0.130698,0.021423,0.034204,0.124509,0.000014
3995,0.001571,0.052903,0.091771,0.114314,0.027893,0.083324,0.086972,0.048465,0.070716,0.034145,0.052181,0.07814,0.071994,0.121042,0.06457
3603,0.006651,0.063982,0.005466,0.115959,0.005759,0.13157,0.087164,0.123877,0.077883,0.094583,0.026116,0.003783,0.116625,0.044999,0.095582
4165,0.00457,0.048979,0.079239,0.153304,0.01558,0.124309,0.002373,0.078449,0.137425,0.000186,0.006692,0.090399,0.116129,0.122177,0.020189
4289,0.091147,0.130064,0.086508,0.001312,0.054217,0.014963,0.070752,0.071683,0.073206,0.013049,0.133279,0.157241,0.006079,0.027081,0.069419
3998,0.105433,0.078352,0.100684,0.011343,0.090194,0.071825,0.086831,0.111232,0.070591,0.00495,0.072771,0.006091,0.024743,0.094712,0.07025
4031,0.100279,0.076062,0.092209,0.025994,0.100074,0.089786,0.04633,0.101266,0.029406,0.05328,0.066134,0.078413,0.104328,0.00516,0.031279
4337,0.035177,0.12042,0.034534,0.08511,0.110646,0.093976,0.081515,0.09125,0.10705,0.01139,0.018157,0.068648,0.015927,0.103957,0.022243
4115,0.097818,0.077926,0.018504,0.052869,0.096602,0.022183,0.002072,0.085201,0.02539,0.03138,0.104999,0.124521,0.108237,0.047483,0.104813
3712,0.073764,0.053436,0.018677,0.034088,0.043904,0.034256,0.092661,0.097364,0.121537,0.057123,0.112515,0.060335,0.128931,0.049491,0.021918
4085,0.06002,0.008386,0.094541,0.090309,0.131262,0.038014,0.04524,0.06208,0.013234,0.048223,0.10873,0.115897,0.087683,0.08955,0.006831
4219,0.022811,0.112295,0.072256,0.044843,0.001512,0.001363,0.101874,0.030759,0.114771,0.07405,0.059147,0.123777,0.053162,0.076066,0.111316
4404,0.035977,0.120695,0.117614,0.001737,0.018174,0.099137,0.106297,0.086248,0.14543,0.000907,0.045292,0.121317,0.010541,0.047926,0.042707
4321,0.039232,0.125834,0.103604,0.008485,0.127634,0.048459,0.115695,0.007696,0.038386,0.019965,0.080297,0.093301,0.030987,0.056725,0.103701
3688,0.048879,0.100688,0.127003,0.002518,0.082817,0.11448,0.018467,0.022699,0.083293,0.090574,0.013466,0.091804,0.101068,0.094919,0.007324
4248,0.111619,0.035892,0.02188,0.116291,0.06184,0.028493,0.081058,0.07839,0.003159,0.101849,0.106772,0.064123,0.000234,0.10045,0.087949
3940,0.092354,0.033766,0.094584,0.070542,0.081362,0.01188,0.096714,0.101274,0.090857,0.014919,0.048443,0.104237,0.069121,0.02404,0.065908
3574,0.086444,0.060726,0.084749,0.043338,0.059393,0.109804,0.030082,0.019327,0.109513,0.099408,0.041762,0.102223,0.064393,0.00268,0.086158
3891,0.114544,0.134713,0.093536,0.034873,0.015763,0.063869,0.121295,0.115406,0.012076,0.069172,0.011918,0.025537,0.050656,0.103653,0.03299
3994,0.063005,0.096287,0.01055,0.073496,0.048981,0.129168,0.001248,0.068878,0.041065,0.034045,0.104777,0.139207,0.094056,0.024186,0.071052
3990,0.004025,0.071059,0.063762,0.122187,0.061801,0.113843,0.076094,0.126941,0.004216,0.085891,0.016975,0.078228,0.06299,0.026488,0.085501
4394,0.109122,0.108012,0.042642,0.121891,0.082644,0.060337,0.082072,0.026907,0.045899,0.149263,0.006972,0.099499,0.053246,0.010324,0.001171
4728,0.064051,0.121075,0.025228,0.07831,0.019407,0.073187,0.058482,0.087963,0.077373,0.019555,0.035195,0.100437,0.114527,0.077189,0.048022
3747,0.1344,0.012401,0.066329,0.114065,0.046286,0.039921,0.073297,0.114684,0.091814,0.029302,0.049063,0.123705,0.041594,0.030457,0.032681
4251,0.063302,0.108695,0.027859,0.051396,0.080017,0.071632,0.070428,0.056594,0.020193,0.035202,0.060759,0.064913,0.108598,0.098835,0.081578
3684,0.094582,0.043723,0.032513,0.074368,0.072144,0.106082,0.007476,0.108099,0.090079,0.096693,0.083426,0.028229,0.041445,0.037232,0.08391
3588,0.131544,0.030968,0.030554,0.017227,0.12082,0.052662,0.126191,0.026888,0.087868,0.003494,0.115991,0.099243,0.003089,0.027641,0.125819
3770,0.081139,0.064001,0.119424,0.015105,0.003183,0.0687,0.073423,0.120586,0.046108,0.115416,0.017165,0.11404,0.107683,0.00833,0.045696
4304,0.056525,0.009973,0.028984,0.131426,0.007284,0.084815,0.150547,0.012304,0.00106,0.063868,0.157605,0.131473,0.080919,0.080614,0.002604
4062,0.029327,0.04453,0.118422,0.007292,0.030925,0.073587,0.110125,0.098474,0.073082,0.083578,0.051835,0.075543,0.059996,0.025037,0.118247
4710,0.069156,0.115806,0.071153,0.066217,0.09968,0.10216,0.083942,0.034972,0.073616,0.070179,0.008178,0.09178,0.077916,0.007557,0.027687
4328,0.091084,0.083952,0.076234,0.004044,0.008223,0.057483,0.0585,0.182444,0.056168,0.049696,0.028812,0.043516,0.046503,0.122666,0.090674
3654,0.098801,0.102765,0.079474,0.037721,0.066449,0.023481,0.068226,0.06579,0.111425,0.055558,0.072117,0.033486,0.050746,0.077731,0.05623
3834,0.02029,0.066853,0.029756,0.027387,0.146023,0.014015,0.051523,0.143698,0.064521,0.162178,0.04159,0.057659,0.020462,0.129166,0.02488
4168,0.037203,0.141096,0.054679,0.103677,0.042875,0.016649,0.120558,0.129198,0.001497,0.064466,0.024588,0.013363,0.113601,0.060009,0.076542
4127,0.012322,0.032727,0.05131,0.079082,0.123992,0.114818,0.070008,0.089041,0.061478,0.06433,0.123494,0.003358,0.026286,0.123276,0.024478
3807,0.030972,0.114465,0.040652,0.140194,0.0344,0.027353,0.029693,0.152008,0.046381,0.09972,0.044541,0.031519,0.088353,0.098516,0.021232
4014,0.000335,0.07523,0.083202,0.128739,0.078751,0.005027,0.080571,0.102048,0.065985,0.09719,0.083611,0.050834,0.041861,0.065192,0.041426
4465,0.119845,0.00047,0.125363,0.059707,0.043007,0.027031,0.002515,0.099156,0.016993,0.039906,0.041889,0.104614,0.141144,0.082194,0.096167
4780,0.023607,0.067251,0.097312,0.061267,0.135959,0.052712,0.052622,0.028449,0.046925,0.097424,0.085327,0.048498,0.108583,0.035437,0.058626
3716,0.014458,0.035913,0.097233,0.088733,0.096476,0.082444,0.046236,0.065999,0.049274,0.048026,0.038161,0.065165,0.107817,0.064157,0.099907
4397,0.054478,0.033688,0.09499,0.110655,0.022477,0.044308,0.080231,0.060068,0.060819,0.107581,0.091655,0.060851,0.096962,0.037634,0.043602
3809,0.063823,0.136228,0.073489,0.137139,0.074409,0.049068,0.115823,0.073136,0.048291,0.025297,0.028291,0.024044,0.109298,0.012581,0.029082
4458,0.030744,0.055926,0.023682,0.034294,0.003556,0.090101,0.124466,0.014502,0.081797,0.109401,0.088855,0.006545,0.1326,0.107215,0.096317
4153,0.13798,0.057891,0.090592,0.066391,0.105632,0.128846,0.032636,0.026957,0.029994,0.058173,0.040475,0.091239,0.040382,0.017278,0.075534
4591,0.083787,0.10668,0.067726,0.071041,0.107174,0.115706,0.02179,0.060675,0.101195,0.005527,0.067576,0.032709,0.075791,0.04221,0.040413
4790,0.067884,0.026373,0.105126,0.102365,0.032696,0.068808,0.028824,0.018825,0.080384,0.001254,0.10741,0.118542,0.015639,0.124681,0.101188
3844,0.010096,0.079297,0.0389,0.059895,0.088871,0.05172,0.078721,0.069829,0.058256,0.078466,0.095419,0.103306,0.068737,0.072036,0.046449
4036,0.124304,0.00095,0.12884,0.102633,0.005759,0.031282,0.103092,0.011043,0.112387,0.052301,0.012694,0.096604,0.032728,0.112436,0.072945
